Local time,open,high,low,close,volume
30.12.2013 00:00:00.000 GMT+0200,105.211,105.416,104.981,105.15,74244.5099
31.12.2013 00:00:00.000 GMT+0200,105.153,105.369,104.866,105.361,59809.3601
02.01.2014 00:00:00.000 GMT+0200,105.269,105.446,104.551,104.808,115687.4387
03.01.2014 00:00:00.000 GMT+0200,104.809,104.897,104.078,104.86,108384.439
06.01.2014 00:00:00.000 GMT+0200,104.842,104.954,103.917,104.226,125018.8701
07.01.2014 00:00:00.000 GMT+0200,104.228,104.736,104.18,104.611,118992.8797
08.01.2014 00:00:00.000 GMT+0200,104.614,105.13,104.594,104.871,132011.7293
09.01.2014 00:00:00.000 GMT+0200,104.871,105.064,104.58,104.82,107811.0806
10.01.2014 00:00:00.000 GMT+0200,104.82,105.355,103.834,104.174,119661.3002
13.01.2014 00:00:00.000 GMT+0200,103.991,104.139,102.858,103,122666.1903
14.01.2014 00:00:00.000 GMT+0200,103.001,104.287,102.999,104.219,120820.9903
15.01.2014 00:00:00.000 GMT+0200,104.219,104.698,104.097,104.561,105425.8594
16.01.2014 00:00:00.000 GMT+0200,104.561,104.925,104.154,104.355,105390.5699
17.01.2014 00:00:00.000 GMT+0200,104.353,104.48,104.202,104.359,86913.7098
20.01.2014 00:00:00.000 GMT+0200,104.231,104.326,103.866,104.182,76412.8594
21.01.2014 00:00:00.000 GMT+0200,104.181,104.75,104.028,104.308,106037.5908
22.01.2014 00:00:00.000 GMT+0200,104.308,104.581,103.975,104.521,113442.6887
23.01.2014 00:00:00.000 GMT+0200,104.523,104.846,102.975,103.267,171936.1605
24.01.2014 00:00:00.000 GMT+0200,103.274,103.588,102.004,102.46,195405.1104
27.01.2014 00:00:00.000 GMT+0200,102.238,102.931,101.784,102.556,204956.2921
28.01.2014 00:00:00.000 GMT+0200,102.557,103.255,102.49,102.945,132395.1993
29.01.2014 00:00:00.000 GMT+0200,102.945,103.448,101.845,102.291,187881.6413
30.01.2014 00:00:00.000 GMT+0200,102.292,102.894,102.088,102.731,143230.6816
31.01.2014 00:00:00.000 GMT+0200,102.728,102.939,101.958,102.057,156360.6803
03.02.2014 00:00:00.000 GMT+0200,102.011,102.414,100.782,100.979,178306.5689
04.02.2014 00:00:00.000 GMT+0200,100.981,101.679,100.758,101.648,177381.8896
05.02.2014 00:00:00.000 GMT+0200,101.649,101.769,100.804,101.465,156840.6593
06.02.2014 00:00:00.000 GMT+0200,101.457,102.176,101.245,102.11,119930.2706
07.02.2014 00:00:00.000 GMT+0200,102.115,102.581,101.449,102.372,131661.2294
10.02.2014 00:00:00.000 GMT+0200,102.555,102.648,101.996,102.265,96251.5899
11.02.2014 00:00:00.000 GMT+0200,102.265,102.706,102.079,102.643,98805.9503
12.02.2014 00:00:00.000 GMT+0200,102.643,102.688,102.228,102.535,106839.1306
13.02.2014 00:00:00.000 GMT+0200,102.533,102.574,101.7,102.177,116538.0101
14.02.2014 00:00:00.000 GMT+0200,102.176,102.414,101.572,101.82,121081.7605
17.02.2014 00:00:00.000 GMT+0200,101.645,101.99,101.39,101.934,73542.5097
18.02.2014 00:00:00.000 GMT+0200,101.934,102.746,101.764,102.363,120640.739
19.02.2014 00:00:00.000 GMT+0200,102.364,102.471,101.854,102.31,94025.0588
20.02.2014 00:00:00.000 GMT+0200,102.309,102.422,101.671,102.281,123975.0292
21.02.2014 00:00:00.000 GMT+0200,102.285,102.831,102.271,102.529,97093.9803
24.02.2014 00:00:00.000 GMT+0200,102.493,102.684,102.169,102.507,81616.4497
25.02.2014 00:00:00.000 GMT+0200,102.509,102.63,102.01,102.241,87586.61
26.02.2014 00:00:00.000 GMT+0200,102.241,102.614,102.104,102.383,94891.7408
27.02.2014 00:00:00.000 GMT+0200,102.384,102.449,101.726,102.13,109751.6701
28.02.2014 00:00:00.000 GMT+0200,102.13,102.297,101.559,101.845,108761.9904
03.03.2014 00:00:00.000 GMT+0200,101.504,101.698,101.203,101.446,105540.411
04.03.2014 00:00:00.000 GMT+0200,101.452,102.29,101.402,102.214,99760.2606
05.03.2014 00:00:00.000 GMT+0200,102.22,102.553,102.121,102.304,94393.8595
06.03.2014 00:00:00.000 GMT+0200,102.307,103.171,102.273,103.07,99203.6999
07.03.2014 00:00:00.000 GMT+0200,103.07,103.765,102.844,103.278,100834.7304
09.03.2014 23:00:00.000 GMT+0200,103.05,103.409,102.939,103.271,94752.0901
10.03.2014 23:00:00.000 GMT+0200,103.269,103.429,102.849,103.025,86656.0393
11.03.2014 23:00:00.000 GMT+0200,103.027,103.103,102.552,102.755,95351.1601
12.03.2014 23:00:00.000 GMT+0200,102.752,102.865,101.543,101.845,119589.0497
13.03.2014 23:00:00.000 GMT+0200,101.843,101.885,101.212,101.382,121501.801
16.03.2014 23:00:00.000 GMT+0200,101.282,101.873,101.282,101.773,87065.5998
17.03.2014 23:00:00.000 GMT+0200,101.774,101.944,101.282,101.449,98802.7997
18.03.2014 23:00:00.000 GMT+0200,101.448,102.685,101.3,102.321,91450.419
19.03.2014 23:00:00.000 GMT+0200,102.323,102.55,102.215,102.391,90754.5198
20.03.2014 23:00:00.000 GMT+0200,102.394,102.458,102.018,102.301,63154.3104
23.03.2014 23:00:00.000 GMT+0200,102.17,102.65,102.115,102.246,84004.2502
24.03.2014 23:00:00.000 GMT+0200,102.25,102.489,102.099,102.259,77468.08
25.03.2014 23:00:00.000 GMT+0200,102.264,102.477,101.875,102.063,82995.6097
26.03.2014 23:00:00.000 GMT+0200,102.063,102.435,101.724,102.184,102505.3201
27.03.2014 23:00:00.000 GMT+0200,102.186,102.981,102.037,102.84,77887.85
31.03.2014 00:00:00.000 GMT+0300,102.955,103.439,102.797,103.228,78412.78
01.04.2014 00:00:00.000 GMT+0300,103.228,103.713,103.091,103.65,64928.1304
02.04.2014 00:00:00.000 GMT+0300,103.651,103.938,103.588,103.886,64954.8704
03.04.2014 00:00:00.000 GMT+0300,103.888,104.115,103.815,103.927,69030.4591
04.04.2014 00:00:00.000 GMT+0300,103.93,104.131,103.201,103.35,79510.2904
07.04.2014 00:00:00.000 GMT+0300,103.291,103.393,102.998,103.099,79702.5506
08.04.2014 00:00:00.000 GMT+0300,103.1,103.12,101.552,101.813,122192.13
09.04.2014 00:00:00.000 GMT+0300,101.812,102.161,101.722,101.997,88621.6399
10.04.2014 00:00:00.000 GMT+0300,101.998,102.139,101.333,101.536,113324.1512
11.04.2014 00:00:00.000 GMT+0300,101.539,101.875,101.327,101.641,109994.0705
14.04.2014 00:00:00.000 GMT+0300,101.644,102.015,101.42,101.849,83302.35
15.04.2014 00:00:00.000 GMT+0300,101.848,101.996,101.505,101.924,104567.2001
16.04.2014 00:00:00.000 GMT+0300,101.925,102.367,101.812,102.234,87422.4799
17.04.2014 00:00:00.000 GMT+0300,102.232,102.47,101.867,102.398,71891.2506
18.04.2014 00:00:00.000 GMT+0300,102.401,102.573,102.32,102.487,23371.2201
21.04.2014 00:00:00.000 GMT+0300,102.488,102.711,102.397,102.612,38415.6801
22.04.2014 00:00:00.000 GMT+0300,102.618,102.726,102.416,102.618,63964.5196
23.04.2014 00:00:00.000 GMT+0300,102.619,102.694,102.17,102.542,73708.0803
24.04.2014 00:00:00.000 GMT+0300,102.543,102.648,102.09,102.317,81624.4891
25.04.2014 00:00:00.000 GMT+0300,102.317,102.5,101.965,102.197,82601.3906
28.04.2014 00:00:00.000 GMT+0300,102.204,102.627,102.049,102.493,77568.0899
29.04.2014 00:00:00.000 GMT+0300,102.492,102.783,102.471,102.641,63453.21
30.04.2014 00:00:00.000 GMT+0300,102.639,102.669,102.034,102.243,98008.1499
01.05.2014 00:00:00.000 GMT+0300,102.255,102.373,102.135,102.328,49999.6997
02.05.2014 00:00:00.000 GMT+0300,102.332,103.023,102.133,102.196,83699.8603
05.05.2014 00:00:00.000 GMT+0300,102.205,102.268,101.867,102.145,50512.4797
06.05.2014 00:00:00.000 GMT+0300,102.148,102.191,101.499,101.689,65507.6203
07.05.2014 00:00:00.000 GMT+0300,101.69,102.009,101.435,101.906,89086.6798
08.05.2014 00:00:00.000 GMT+0300,101.904,101.958,101.463,101.662,91774.1703
09.05.2014 00:00:00.000 GMT+0300,101.664,101.866,101.55,101.866,72385.7901
12.05.2014 00:00:00.000 GMT+0300,101.902,102.187,101.813,102.125,58145.2704
13.05.2014 00:00:00.000 GMT+0300,102.131,102.364,102.063,102.259,74139.8701
14.05.2014 00:00:00.000 GMT+0300,102.26,102.291,101.722,101.89,73392.9899
15.05.2014 00:00:00.000 GMT+0300,101.914,102.118,101.317,101.584,105553.1802
16.05.2014 00:00:00.000 GMT+0300,101.586,101.674,101.365,101.537,83611.6997
19.05.2014 00:00:00.000 GMT+0300,101.562,101.6,101.105,101.503,83794.7698
20.05.2014 00:00:00.000 GMT+0300,101.503,101.601,101.191,101.33,79683.06
21.05.2014 00:00:00.000 GMT+0300,101.332,101.623,100.826,101.369,99184.3699
22.05.2014 00:00:00.000 GMT+0300,101.369,101.818,101.359,101.739,86310.5999
23.05.2014 00:00:00.000 GMT+0300,101.741,102.014,101.597,101.996,76090.3303
26.05.2014 00:00:00.000 GMT+0300,101.96,102.054,101.842,101.938,41317.3507
27.05.2014 00:00:00.000 GMT+0300,101.938,102.143,101.729,101.985,87050.4306
28.05.2014 00:00:00.000 GMT+0300,101.983,102.034,101.639,101.852,82181.0205
29.05.2014 00:00:00.000 GMT+0300,101.854,101.873,101.431,101.791,84887.03
30.05.2014 00:00:00.000 GMT+0300,101.795,101.848,101.496,101.804,87341.7493
02.06.2014 00:00:00.000 GMT+0300,101.878,102.484,101.759,102.384,94308.8297
03.06.2014 00:00:00.000 GMT+0300,102.384,102.555,102.274,102.511,88473.2297
04.06.2014 00:00:00.000 GMT+0300,102.512,102.798,102.442,102.75,99392.8495
05.06.2014 00:00:00.000 GMT+0300,102.757,102.77,102.341,102.415,111320.4407
06.06.2014 00:00:00.000 GMT+0300,102.418,102.613,102.117,102.489,100415.5888
09.06.2014 00:00:00.000 GMT+0300,102.534,102.65,102.378,102.529,77390.2005
10.06.2014 00:00:00.000 GMT+0300,102.528,102.575,102.218,102.359,93112.2292
11.06.2014 00:00:00.000 GMT+0300,102.359,102.395,101.865,102.078,95841.241
12.06.2014 00:00:00.000 GMT+0300,102.078,102.144,101.608,101.701,94292.3007
13.06.2014 00:00:00.000 GMT+0300,101.701,102.14,101.66,102.064,96338.0999
16.06.2014 00:00:00.000 GMT+0300,102.078,102.08,101.724,101.831,77352.0307
17.06.2014 00:00:00.000 GMT+0300,101.835,102.244,101.82,102.149,79480.1705
18.06.2014 00:00:00.000 GMT+0300,102.149,102.376,101.883,101.924,80233.7106
19.06.2014 00:00:00.000 GMT+0300,101.924,102.004,101.742,101.942,82041.3102
20.06.2014 00:00:00.000 GMT+0300,101.944,102.198,101.818,102.086,53079.4403
23.06.2014 00:00:00.000 GMT+0300,102.107,102.138,101.82,101.933,66471.6708
24.06.2014 00:00:00.000 GMT+0300,101.936,102.169,101.821,101.978,55996.4303
25.06.2014 00:00:00.000 GMT+0300,101.978,101.988,101.627,101.868,73036.22
26.06.2014 00:00:00.000 GMT+0300,101.869,101.872,101.491,101.732,75946.0503
27.06.2014 00:00:00.000 GMT+0300,101.733,101.743,101.317,101.466,74414.7403
30.06.2014 00:00:00.000 GMT+0300,101.436,101.475,101.24,101.329,65839.6396
01.07.2014 00:00:00.000 GMT+0300,101.334,101.595,101.296,101.525,76931.0197
02.07.2014 00:00:00.000 GMT+0300,101.526,101.845,101.413,101.784,74294.8899
03.07.2014 00:00:00.000 GMT+0300,101.782,102.273,101.767,102.196,84334.0593
04.07.2014 00:00:00.000 GMT+0300,102.198,102.224,101.974,102.125,56867.7405
07.07.2014 00:00:00.000 GMT+0300,102.076,102.204,101.788,101.867,65296.5701
08.07.2014 00:00:00.000 GMT+0300,101.865,101.904,101.49,101.579,70662.8195
09.07.2014 00:00:00.000 GMT+0300,101.579,101.866,101.45,101.643,74979.9604
10.07.2014 00:00:00.000 GMT+0300,101.643,101.667,101.069,101.347,94510.4997
11.07.2014 00:00:00.000 GMT+0300,101.348,101.407,101.219,101.291,76332.0207
14.07.2014 00:00:00.000 GMT+0300,101.386,101.625,101.335,101.542,61225.9695
15.07.2014 00:00:00.000 GMT+0300,101.542,101.75,101.438,101.688,88213.5898
16.07.2014 00:00:00.000 GMT+0300,101.685,101.795,101.637,101.676,61664.3904
17.07.2014 00:00:00.000 GMT+0300,101.671,101.703,101.142,101.176,91788.8704
18.07.2014 00:00:00.000 GMT+0300,101.176,101.45,101.091,101.364,90890.3701
21.07.2014 00:00:00.000 GMT+0300,101.345,101.402,101.199,101.398,60257.6597
22.07.2014 00:00:00.000 GMT+0300,101.398,101.604,101.336,101.466,71173.8196
23.07.2014 00:00:00.000 GMT+0300,101.466,101.555,101.318,101.488,60274.6497
24.07.2014 00:00:00.000 GMT+0300,101.493,101.86,101.418,101.816,68652.1096
25.07.2014 00:00:00.000 GMT+0300,101.816,101.941,101.717,101.857,73474.08
28.07.2014 00:00:00.000 GMT+0300,101.803,101.908,101.752,101.865,74001.3991
29.07.2014 00:00:00.000 GMT+0300,101.865,102.16,101.825,102.126,87724.2491
30.07.2014 00:00:00.000 GMT+0300,102.125,103.095,102.039,102.797,108897.3804
31.07.2014 00:00:00.000 GMT+0300,102.797,103.007,102.726,102.799,106971.0494
01.08.2014 00:00:00.000 GMT+0300,102.801,103.053,102.34,102.625,118551.25
04.08.2014 00:00:00.000 GMT+0300,102.577,102.731,102.408,102.568,70618.1599
05.08.2014 00:00:00.000 GMT+0300,102.572,102.926,102.465,102.599,74006.1197
06.08.2014 00:00:00.000 GMT+0300,102.601,102.643,101.786,102.108,84617.8096
07.08.2014 00:00:00.000 GMT+0300,102.108,102.462,102.001,102.095,92477.25
08.08.2014 00:00:00.000 GMT+0300,102.099,102.145,101.514,102.075,115436.5206
11.08.2014 00:00:00.000 GMT+0300,102.188,102.228,102.027,102.197,73598.6103
12.08.2014 00:00:00.000 GMT+0300,102.193,102.366,102.094,102.266,69458.8704
13.08.2014 00:00:00.000 GMT+0300,102.266,102.545,102.226,102.421,77480.1101
14.08.2014 00:00:00.000 GMT+0300,102.424,102.658,102.313,102.452,70373.8502
15.08.2014 00:00:00.000 GMT+0300,102.455,102.717,102.14,102.374,81134.0292
18.08.2014 00:00:00.000 GMT+0300,102.34,102.597,102.25,102.571,59274.5002
19.08.2014 00:00:00.000 GMT+0300,102.571,102.929,102.523,102.923,58700.4502
20.08.2014 00:00:00.000 GMT+0300,102.923,103.851,102.896,103.762,93012.0708
21.08.2014 00:00:00.000 GMT+0300,103.762,103.961,103.604,103.856,76040.9203
22.08.2014 00:00:00.000 GMT+0300,103.856,104.197,103.504,103.972,89965.2801
25.08.2014 00:00:00.000 GMT+0300,104.287,104.287,103.866,104.056,63853.2401
26.08.2014 00:00:00.000 GMT+0300,104.06,104.174,103.75,104.069,74575.3801
27.08.2014 00:00:00.000 GMT+0300,104.069,104.163,103.782,103.883,76141.5402
28.08.2014 00:00:00.000 GMT+0300,103.883,103.925,103.558,103.728,79090.3601
29.08.2014 00:00:00.000 GMT+0300,103.727,104.13,103.658,104.094,71307.82
01.09.2014 00:00:00.000 GMT+0300,104.2,104.355,104.104,104.353,49256.7304
02.09.2014 00:00:00.000 GMT+0300,104.355,105.216,104.301,105.096,97591.8608
03.09.2014 00:00:00.000 GMT+0300,105.096,105.313,104.744,104.791,92300.8102
04.09.2014 00:00:00.000 GMT+0300,104.794,105.367,104.761,105.274,97523.84
05.09.2014 00:00:00.000 GMT+0300,105.27,105.71,104.686,105.101,109121.4005
08.09.2014 00:00:00.000 GMT+0300,105.025,106.089,104.995,106.034,106634.8104
09.09.2014 00:00:00.000 GMT+0300,106.034,106.475,105.948,106.203,124377.2597
10.09.2014 00:00:00.000 GMT+0300,106.201,106.888,106.044,106.867,135120.8897
11.09.2014 00:00:00.000 GMT+0300,106.865,107.2,106.643,107.114,127992.4812
12.09.2014 00:00:00.000 GMT+0300,107.116,107.396,106.973,107.365,118353.0102
15.09.2014 00:00:00.000 GMT+0300,107.218,107.368,107.012,107.191,98310.5001
16.09.2014 00:00:00.000 GMT+0300,107.191,107.333,106.812,107.131,126780.6893
17.09.2014 00:00:00.000 GMT+0300,107.131,108.393,107.103,108.381,113675.2705
18.09.2014 00:00:00.000 GMT+0300,108.381,108.962,108.325,108.699,103188.3307
19.09.2014 00:00:00.000 GMT+0300,108.699,109.463,108.595,109.075,120290.3392
22.09.2014 00:00:00.000 GMT+0300,109.05,109.196,108.667,108.842,93796.2707
23.09.2014 00:00:00.000 GMT+0300,108.841,108.995,108.256,108.895,96198.7508
24.09.2014 00:00:00.000 GMT+0300,108.895,109.154,108.463,109.046,102238.6198
25.09.2014 00:00:00.000 GMT+0300,109.046,109.375,108.525,108.757,114192.3596
26.09.2014 00:00:00.000 GMT+0300,108.76,109.537,108.48,109.317,110281.4602
29.09.2014 00:00:00.000 GMT+0300,109.33,109.748,109.132,109.5,109367.5991
30.09.2014 00:00:00.000 GMT+0300,109.502,109.849,109.189,109.656,113757.9198
01.10.2014 00:00:00.000 GMT+0300,109.653,110.093,108.872,108.896,134595.7293
02.10.2014 00:00:00.000 GMT+0300,108.9,109.121,108.012,108.425,155915.3299
03.10.2014 00:00:00.000 GMT+0300,108.426,109.905,108.361,109.769,106647.6801
06.10.2014 00:00:00.000 GMT+0300,109.736,109.87,108.656,108.788,96720.1498
07.10.2014 00:00:00.000 GMT+0300,108.79,109.237,107.823,108.034,137450.4608
08.10.2014 00:00:00.000 GMT+0300,108.034,108.746,107.757,108.092,145750.711
09.10.2014 00:00:00.000 GMT+0300,108.093,108.32,107.531,107.846,162022.3596
10.10.2014 00:00:00.000 GMT+0300,107.846,108.157,107.624,107.665,148803.9302
13.10.2014 00:00:00.000 GMT+0300,107.558,107.62,106.783,106.841,120327.6499
14.10.2014 00:00:00.000 GMT+0300,106.847,107.314,106.675,107.054,151821.2507
15.10.2014 00:00:00.000 GMT+0300,107.054,107.498,105.2,105.923,207385.6393
16.10.2014 00:00:00.000 GMT+0300,105.935,106.464,105.509,106.344,196708.9384
17.10.2014 00:00:00.000 GMT+0300,106.341,106.944,106.138,106.918,127631.63
20.10.2014 00:00:00.000 GMT+0300,107.227,107.395,106.784,106.955,105598.4393
21.10.2014 00:00:00.000 GMT+0300,106.955,107.025,106.254,106.999,116268.5698
22.10.2014 00:00:00.000 GMT+0300,107.006,107.378,106.792,107.144,104067.269
23.10.2014 00:00:00.000 GMT+0300,107.147,108.356,107.108,108.276,110697.8804
24.10.2014 00:00:00.000 GMT+0300,108.278,108.314,107.787,108.185,98994.9104
26.10.2014 23:00:00.000 GMT+0200,108.37,108.382,107.608,107.824,85785.3406
27.10.2014 23:00:00.000 GMT+0200,107.824,108.19,107.697,108.169,82063.4094
28.10.2014 23:00:00.000 GMT+0200,108.163,108.965,107.946,108.9,83762.7007
29.10.2014 23:00:00.000 GMT+0200,108.899,109.468,108.751,109.22,107283.8803
30.10.2014 23:00:00.000 GMT+0200,109.222,112.478,109.178,112.348,154154.9007
03.11.2014 00:00:00.000 GMT+0200,112.716,114.217,112.575,114.048,120052.0887
04.11.2014 00:00:00.000 GMT+0200,114.051,114.059,113.172,113.607,129610.89
05.11.2014 00:00:00.000 GMT+0200,113.604,114.858,113.42,114.644,139792.9388
06.11.2014 00:00:00.000 GMT+0200,114.647,115.518,114.067,115.217,155928.9904
07.11.2014 00:00:00.000 GMT+0200,115.216,115.626,114.257,114.612,158200.3704
10.11.2014 00:00:00.000 GMT+0200,114.55,114.91,113.862,114.861,119372.5194
11.11.2014 00:00:00.000 GMT+0200,114.865,116.106,114.639,115.786,133127.1498
12.11.2014 00:00:00.000 GMT+0200,115.784,116.019,114.89,115.489,154951.1387
13.11.2014 00:00:00.000 GMT+0200,115.492,115.887,115.312,115.779,121393.7709
14.11.2014 00:00:00.000 GMT+0200,115.781,116.828,115.728,116.348,136366.4797
17.11.2014 00:00:00.000 GMT+0200,116.501,117.06,115.457,116.652,143671.4594
18.11.2014 00:00:00.000 GMT+0200,116.653,117.052,116.341,116.863,115150.4705
19.11.2014 00:00:00.000 GMT+0200,116.871,118.087,116.82,117.97,144149.7213
20.11.2014 00:00:00.000 GMT+0200,117.974,118.982,117.746,118.221,162203.2514
21.11.2014 00:00:00.000 GMT+0200,118.227,118.372,117.362,117.803,150694.6399
24.11.2014 00:00:00.000 GMT+0200,117.92,118.487,117.584,118.278,94488.3198
25.11.2014 00:00:00.000 GMT+0200,118.279,118.579,117.693,117.977,125247.3297
26.11.2014 00:00:00.000 GMT+0200,117.981,117.984,117.442,117.74,88068.8397
27.11.2014 00:00:00.000 GMT+0200,117.738,117.886,117.241,117.708,66692.2901
28.11.2014 00:00:00.000 GMT+0200,117.713,118.776,117.711,118.696,92208.1894
01.12.2014 00:00:00.000 GMT+0200,118.769,119.151,117.878,118.407,123050.0707
02.12.2014 00:00:00.000 GMT+0200,118.408,119.288,118.225,119.216,110014.4999
03.12.2014 00:00:00.000 GMT+0200,119.216,119.869,119.132,119.796,105956.2997
04.12.2014 00:00:00.000 GMT+0200,119.803,120.255,119.341,119.787,120003.4116
05.12.2014 00:00:00.000 GMT+0200,119.787,121.689,119.708,121.546,120782.0701
08.12.2014 00:00:00.000 GMT+0200,121.598,121.854,120.206,120.686,120407.1803
09.12.2014 00:00:00.000 GMT+0200,120.702,121.007,117.949,119.702,162943.339
10.12.2014 00:00:00.000 GMT+0200,119.702,119.919,117.718,117.821,168486.8719
11.12.2014 00:00:00.000 GMT+0200,117.824,119.559,117.447,118.657,153682.6016
12.12.2014 00:00:00.000 GMT+0200,118.658,119.207,118.055,118.849,152597.7391
15.12.2014 00:00:00.000 GMT+0200,118.696,119.063,117.569,117.83,177177.3804
16.12.2014 00:00:00.000 GMT+0200,117.827,118.017,115.574,116.415,195105.7306
17.12.2014 00:00:00.000 GMT+0200,116.415,118.907,116.309,118.659,168573.081
18.12.2014 00:00:00.000 GMT+0200,118.656,119.313,118.263,118.847,127942.3705
19.12.2014 00:00:00.000 GMT+0200,118.847,119.626,118.824,119.555,116602.091
22.12.2014 00:00:00.000 GMT+0200,119.562,120.091,119.318,120.059,89023.8802
23.12.2014 00:00:00.000 GMT+0200,120.056,120.83,119.979,120.695,74016.6504
24.12.2014 00:00:00.000 GMT+0200,120.694,120.767,120.283,120.518,63006.1594
25.12.2014 00:00:00.000 GMT+0200,120.518,120.573,120.006,120.098,10877.5
26.12.2014 00:00:00.000 GMT+0200,120.13,120.465,120.111,120.375,40195.3703
29.12.2014 00:00:00.000 GMT+0200,120.376,120.738,120.175,120.675,77549.4003
30.12.2014 00:00:00.000 GMT+0200,120.682,120.694,118.868,119.48,100545.6696
31.12.2014 00:00:00.000 GMT+0200,119.479,119.947,119.254,119.787,59120.2498
01.01.2015 00:00:00.000 GMT+0200,119.788,119.859,119.788,119.859,1.5
02.01.2015 00:00:00.000 GMT+0200,119.783,120.743,119.733,120.54,83902.0093
05.01.2015 00:00:00.000 GMT+0200,120.519,120.662,119.378,119.639,141334.3695
06.01.2015 00:00:00.000 GMT+0200,119.644,119.648,118.056,118.4,162412.9903
07.01.2015 00:00:00.000 GMT+0200,118.409,119.654,118.409,119.261,157929.4586
08.01.2015 00:00:00.000 GMT+0200,119.265,119.966,119.162,119.668,128866.2595
09.01.2015 00:00:00.000 GMT+0200,119.668,119.88,118.422,118.554,149531.138
12.01.2015 00:00:00.000 GMT+0200,118.348,119.32,118.103,118.357,138348.2592
13.01.2015 00:00:00.000 GMT+0200,118.35,118.85,117.541,117.936,192208.5704
14.01.2015 00:00:00.000 GMT+0200,117.936,117.965,116.076,117.332,207886.4612
15.01.2015 00:00:00.000 GMT+0200,117.335,117.944,116.16,116.183,223135.0811
16.01.2015 00:00:00.000 GMT+0200,116.181,117.766,115.858,117.667,198561.5794
19.01.2015 00:00:00.000 GMT+0200,117.477,117.788,116.93,117.572,104346.4902
20.01.2015 00:00:00.000 GMT+0200,117.572,118.87,117.572,118.831,159640.7091
21.01.2015 00:00:00.000 GMT+0200,118.827,118.841,117.187,117.972,170053.9104
22.01.2015 00:00:00.000 GMT+0200,117.963,118.671,117.254,118.497,146137.1598
23.01.2015 00:00:00.000 GMT+0200,118.5,118.819,117.543,117.809,149543.4404
26.01.2015 00:00:00.000 GMT+0200,117.531,118.504,117.271,118.465,118635.6008
27.01.2015 00:00:00.000 GMT+0200,118.463,118.662,117.341,117.878,135614.0998
28.01.2015 00:00:00.000 GMT+0200,117.877,118.269,117.265,117.547,141579.2101
29.01.2015 00:00:00.000 GMT+0200,117.555,118.492,117.395,118.308,145043.1091
30.01.2015 00:00:00.000 GMT+0200,118.308,118.461,117.302,117.555,155902.6298
02.02.2015 00:00:00.000 GMT+0200,116.995,117.881,116.99,117.596,138201.8202
03.02.2015 00:00:00.000 GMT+0200,117.594,117.748,116.879,117.572,147782.3301
04.02.2015 00:00:00.000 GMT+0200,117.572,118,117.076,117.295,136629.4106
05.02.2015 00:00:00.000 GMT+0200,117.295,117.599,117.025,117.532,119627.9802
06.02.2015 00:00:00.000 GMT+0200,117.534,119.225,117.178,119.145,116676.94
